Date,Open,High,Low,Close,AdjClose,Volume,Split
2025-12-29,993.1,997.4,987.2,991.7,975.56,13545749,train
2025-12-30,990.2,995.0,982.2,990.9,974.78,33155849,train
2025-12-31,991.0,997.6,987.6,991.2,975.07,10963454,train
2026-01-01,993.5,997.55,989.5,991.15,975.02,7132074,test
2026-01-02,991.15,1003.2,988.8,1001.6,985.3,11751459,test
2026-01-05,1005.75,1006.4,976.3,977.5,961.6,27647379,test
2026-01-06,962.7,966.7,956.0,962.2,946.54,31988783,test
2026-01-07,956.0,956.45,946.0,949.05,933.61,52884712,test
2026-01-08,944.7,953.0,941.4,946.7,931.3,21928849,test
2026-01-09,945.0,950.6,933.3,939.0,923.72,38183839,test
2026-01-12,937.5,942.0,929.6,936.95,921.71,21071666,test
2026-01-13,947.7,947.7,932.6,937.35,922.1,32042827,test
2026-01-14,930.0,940.05,920.2,925.45,910.39,36688248,test
2026-01-15,925.45,925.45,925.45,925.45,910.39,,test
2026-01-16,922.0,935.95,919.2,931.1,915.95,37780235,test
2026-01-19,935.9,936.15,919.5,927.9,912.8,38191942,test
2026-01-20,929.3,934.5,919.6,931.2,916.05,36022727,test
2026-01-21,925.0,932.15,915.5,920.35,905.38,32766854,test
2026-01-22,928.0,928.3,913.2,918.7,903.75,44444755,test
2026-01-23,920.0,926.1,909.25,916.1,901.19,30985247,test
2026-01-27,906.0,931.2,905.0,926.4,911.33,44753093,test
2026-01-28,932.5,941.45,928.4,932.7,917.52,35347138,test
2026-01-29,930.1,939.3,924.35,935.5,920.28,37175628,test
2026-01-30,930.0,938.9,927.75,929.25,914.13,29691233,test
2026-02-02,915.0,929.8,909.3,928.1,913.0,28032106,test
2026-02-03,983.75,994.0,945.0,948.7,933.26,50336968,test
2026-02-04,952.5,957.2,947.95,953.1,937.59,24366770,test
2026-02-05,956.0,956.05,946.7,949.7,934.25,28103169,test
2026-02-06,945.0,948.1,937.6,941.1,925.79,18120272,test
2026-02-09,945.0,950.0,935.35,937.25,922.0,23947829,test
2026-02-10,930.0,940.9,929.95,932.4,917.23,31525385,test
2026-02-11,931.25,936.0,925.3,927.1,912.02,24869804,test
2026-02-12,927.0,928.6,918.5,920.6,905.62,33872203,test
2026-02-13,913.0,928.2,901.0,903.9,889.19,50188359,test
2026-02-16,903.9,929.5,902.1,925.8,910.74,18806989,test
2026-02-17,923.0,928.1,918.6,925.7,910.64,22599629,test
2026-02-18,923.2,925.5,919.55,924.7,909.65,12738702,test
2026-02-19,929.0,929.2,912.45,915.6,900.7,21209234,test
2026-02-20,911.0,917.85,908.4,911.85,897.01,22654907,test
2026-02-23,916.5,925.65,915.25,923.6,908.57,23270122,test
2026-02-24,927.95,927.95,909.15,910.5,895.69,31313985,test
2026-02-25,910.55,916.0,903.1,907.6,892.83,27884303,test
